match_id,season,date,gameweek,home_team,away_team,is_home,home_aerial_duels_lost,home_carries,home_carries_final_third,home_carries_penalty_area,home_carry_distance,home_completed_passes_types,home_corner_kicks,home_crosses_faced,home_goal_kick_launch_percentage,home_goal_kicks_attempted,home_goalkeeper_long_passes_attempted,home_key_passes,home_launch_percentage,home_live_ball_passes,home_long_pass_completion_rate,home_medium_passes_attempted,home_medium_passes_completed,home_pass_completion_rate,home_passes_attempted,home_passes_completed,home_passes_final_third,home_passes_penalty_area,home_passes_received,home_progressive_carries,home_progressive_carry_distance,home_progressive_pass_distance,home_progressive_passes,home_progressive_passes_received_detail,home_sca_pass_dead,home_sca_pass_live,home_sca_shot,home_sca_take_on,home_short_pass_completion_rate,home_short_passes_attempted,home_short_passes_completed,home_shot_creating_actions_per_90,home_shots_on_target_per_90,home_shots_per_90,home_through_balls,home_total_pass_distance,home_touches,home_touches_att_penalty,home_touches_att_third,home_touches_live_ball,home_touches_mid_third,away_aerial_duels_lost,away_carries,away_carries_final_third,away_carries_penalty_area,away_carry_distance,away_completed_passes_types,away_corner_kicks,away_crosses_faced,away_goal_kick_launch_percentage,away_goal_kicks_attempted,away_goalkeeper_long_passes_attempted,away_key_passes,away_launch_percentage,away_live_ball_passes,away_long_pass_completion_rate,away_medium_passes_attempted,away_medium_passes_completed,away_pass_completion_rate,away_passes_attempted,away_passes_completed,away_passes_final_third,away_passes_penalty_area,away_passes_received,away_progressive_carries,away_progressive_carry_distance,away_progressive_pass_distance,away_progressive_passes,away_progressive_passes_received_detail,away_sca_pass_dead,away_sca_pass_live,away_sca_shot,away_sca_take_on,away_short_pass_completion_rate,away_short_passes_attempted,away_short_passes_completed,away_shot_creating_actions_per_90,away_shots_on_target_per_90,away_shots_per_90,away_through_balls,away_total_pass_distance,away_touches,away_touches_att_penalty,away_touches_att_third,away_touches_live_ball,away_touches_mid_third,home_shot_accuracy,away_shot_accuracy,home_sca_per_shot,away_sca_per_shot,home_carry_efficiency,away_carry_efficiency,match_outcome,home_goals,away_goals,attack_advantage,sca_differential,home_tier_Mid-Table,home_tier_Relegation,home_tier_Top 4,away_tier_Mid-Table,away_tier_Relegation,away_tier_Top 4
2023-2024_GW35_Nott'hamFo_vs_Manchester,2023-2024,2024-04-28,35.0,Nott'ham Forest,Manchester City,1,557,10217,394,155,54749,11877,148,610,56.3,304,519,325,42.5,13975,50.7,5855,4760,75.8,15679,11877,905,244,11784,601,29182,83097,1141,1123,67,566,56,49,85.9,6417,5510,20.61,3.76,11.84,53,210025,20126,785,4686,20125,8320,288,20210,867,415,105397,24616,286,312,31.0,158,314,545,19.7,26136,66.1,10306,9449,88.7,27758,24616,1890,484,24343,1127,58071,112270,2060,2032,65,991,67,65,94.0,13721,12895,33.13,6.95,17.97,85,394064,31414,1466,10260,31404,14348,0.31777777777777777,0.38653001464128844,1.74,1.8433382137628112,0.058823529411764705,0.05576447303315191,Away Win,0.0,2.0,-3.1900000000000004,-12.520000000000003,1,0,0,0,0,1
2023-2024_GW26_Chelsea_vs_Tottenham,2023-2024,2024-05-02,26.0,Chelsea,Tottenham,1,402,16624,543,291,84615,20039,202,514,37.9,282,361,419,22.5,21587,58.6,9060,8176,85.8,23364,20039,1351,352,19899,873,44082,109853,1615,1600,62,720,46,76,92.0,10877,10006,25.79,5.11,14.13,116,328448,27725,1039,6558,27713,12068,388,18087,634,349,92824,20649,234,511,11.7,256,225,460,14.9,22167,57.2,9345,8361,85.3,24197,20649,1588,454,20484,957,46598,111380,2107,2097,60,818,61,60,91.5,11617,10630,27.71,5.45,15.32,91,326221,28529,1316,8010,28527,12260,0.3612662942271881,0.3556701030927835,1.824953445065177,1.809278350515464,0.052514436958614054,0.05291093050257091,Home Win,2.0,0.0,-0.33999999999999986,-1.9200000000000017,1,0,0,1,0,0
2023-2024_GW36_LutonTown_vs_Everton,2023-2024,2024-05-03,36.0,Luton Town,Everton,1,631,10069,480,169,59965,11048,203,561,64.8,349,814,315,52.4,13156,44.8,5431,4443,73.2,15099,11048,835,250,10911,675,29815,81352,1113,1094,73,504,55,59,85.9,5784,4969,19.71,3.53,11.24,22,201475,19655,780,4964,19650,7905,577,9770,389,127,52160,11349,181,570,60.6,274,901,339,56.7,13704,48.1,5405,4386,73.2,15514,11349,958,284,11254,495,25904,88374,1129,1119,82,592,76,31,85.3,6091,5198,22.47,4.0,13.26,45,208537,20053,809,5283,20050,8180,0.31381733021077285,0.30158730158730157,1.7540983606557377,1.6944444444444444,0.06703744165259708,0.05066530194472876,Draw,1.0,1.0,-0.4700000000000002,-2.759999999999998,0,1,0,1,0,0
2023-2024_GW36_Arsenal_vs_Bournemout,2023-2024,2024-05-04,36.0,Arsenal,Bournemouth,1,499,16297,575,327,81171,19094,265,375,35.9,195,441,513,35.1,20941,54.5,8765,7809,84.6,22558,19094,1546,548,18917,821,41510,102210,2106,2088,82,926,66,58,91.3,10643,9719,31.18,5.5,17.03,104,309533,26493,1480,8560,26483,11407,671,11015,513,240,66369,11899,235,492,57.1,266,581,414,44.0,14065,47.0,6214,5270,74.7,15920,11899,1074,352,11771,709,34635,83235,1314,1296,70,700,57,64,84.8,5868,4976,25.05,4.61,14.18,48,220978,20700,1033,5686,20697,8469,0.3230293663060278,0.3246753246753247,1.8315301391035548,1.7662337662337662,0.050377370068110695,0.06436677258284158,Home Win,3.0,0.0,0.8899999999999997,6.129999999999999,0,0,1,1,0,0
2023-2024_GW36_Brentford_vs_Fulham,2023-2024,2024-05-04,36.0,Brentford,Fulham,1,607,10970,363,156,56621,12551,184,605,57.5,318,677,332,37.1,14996,49.8,6432,5236,74.6,16818,12551,965,333,12416,505,29411,88492,1283,1276,102,557,55,34,84.7,6628,5616,21.16,4.18,12.37,70,225971,21227,982,5210,21224,8253,509,13883,508,151,72675,16311,212,472,38.2,301,439,379,25.5,18414,55.6,8347,7277,80.6,20237,16311,1117,355,16183,670,36777,100538,1467,1452,79,652,67,40,88.9,7907,7028,23.08,4.61,13.13,58,290238,24318,849,5568,24316,10359,0.3382978723404255,0.35070140280561124,1.7106382978723405,1.7575150300601203,0.04603463992707384,0.0482604624360729,Draw,0.0,0.0,-0.4300000000000006,-1.9199999999999982,1,0,0,1,0,0
2023-2024_GW36_Burnley_vs_NewcastleU,2023-2024,2024-05-04,36.0,Burnley,Newcastle Utd,1,696,12244,460,240,66914,13937,180,562,61.6,284,825,326,35.6,16189,48.1,7042,6017,77.6,17959,13937,976,216,13779,727,35421,83556,1181,1162,74,549,45,49,86.8,7267,6311,19.92,3.61,11.32,49,246047,22181,819,5155,22178,9196,418,13650,507,243,73461,16117,192,449,53.4,281,301,424,18.8,18026,54.2,7757,6722,81.2,19852,16117,1107,380,15994,737,36585,96401,1557,1545,69,713,67,72,89.1,8623,7681,25.87,5.16,14.26,85,274265,24004,1094,6004,23996,10144,0.3186046511627907,0.36162361623616235,1.7604651162790699,1.8136531365313653,0.059376020908199934,0.05399267399267399,Away Win,1.0,4.0,-1.5500000000000003,-5.949999999999999,0,1,0,0,0,1
2023-2024_GW36_SheffieldU_vs_Nott'hamFo,2023-2024,2024-05-04,36.0,Sheffield Utd,Nott'ham Forest,1,694,8332,287,128,43412,9531,141,661,77.0,352,817,257,55.2,11764,39.7,4696,3739,70.6,13509,9531,701,198,9458,346,20412,71337,884,875,59,425,45,39,83.9,5357,4492,15.82,3.08,9.47,26,169894,17951,646,3830,17946,7145,557,10217,394,155,54749,11877,148,610,56.3,304,519,325,42.5,13975,50.7,5855,4760,75.8,15679,11877,905,244,11784,601,29182,83097,1141,1123,67,566,56,49,85.9,6417,5510,20.61,3.76,11.84,53,210025,20126,785,4686,20125,8320,0.325,0.31777777777777777,1.6694444444444445,1.74,0.04152664426308209,0.058823529411764705,Away Win,1.0,3.0,-0.6799999999999997,-4.789999999999999,0,1,0,1,0,0
2023-2024_GW36_Manchester_vs_Wolves,2023-2024,2024-05-04,36.0,Manchester City,Wolves,1,288,20210,867,415,105397,24616,286,312,31.0,158,314,545,19.7,26136,66.1,10306,9449,88.7,27758,24616,1890,484,24343,1127,58071,112270,2060,2032,65,991,67,65,94.0,13721,12895,33.13,6.95,17.97,85,394064,31414,1466,10260,31404,14348,491,13055,519,168,71341,15484,156,572,52.5,305,480,316,34.3,17409,48.2,7016,6100,80.8,19175,15484,910,239,15352,671,36731,84649,1180,1163,67,519,47,53,89.7,8577,7694,19.55,4.03,11.18,49,255933,23487,739,4804,23483,10264,0.38653001464128844,0.36,1.8433382137628112,1.748235294117647,0.05576447303315191,0.05139793182688625,Home Win,5.0,1.0,2.92,13.580000000000002,0,0,1,1,0,0
2023-2024_GW36_Brighton_vs_AstonVilla,2023-2024,2024-05-05,36.0,Brighton,Aston Villa,1,345,19020,584,269,92960,21810,206,405,5.9,254,274,429,20.3,23334,59.9,9125,8261,87.1,25029,21810,1484,384,21577,864,48884,113686,1780,1767,87,749,71,54,92.8,12473,11574,26.58,5.21,14.61,62,341060,29112,1081,6766,29106,13090,363,14451,490,217,78629,16133,231,419,31.7,246,380,398,21.8,17499,56.2,8273,7381,83.3,19363,16133,1160,363,15824,775,41239,95293,1451,1438,77,670,73,47,90.3,7878,7110,24.0,4.79,13.45,80,281128,23059,1010,5459,23055,9636,0.3567567567567568,0.3561643835616438,1.8198198198198199,1.7847358121330723,0.045425867507886436,0.0536295066085392,Home Win,1.0,0.0,0.41999999999999993,2.5799999999999983,1,0,0,1,0,0
2023-2024_GW36_Chelsea_vs_WestHam,2023-2024,2024-05-05,36.0,Chelsea,West Ham,1,402,16624,543,291,84615,20039,202,514,37.9,282,361,419,22.5,21587,58.6,9060,8176,85.8,23364,20039,1351,352,19899,873,44082,109853,1615,1600,62,720,46,76,92.0,10877,10006,25.79,5.11,14.13,116,328448,27725,1039,6558,27713,12068,570,11184,369,168,60658,12568,165,582,59.3,307,553,305,46.8,14568,48.9,5751,4817,76.8,16373,12568,979,225,12459,556,28802,85575,1207,1192,91,518,43,58,88.1,6856,6043,20.58,3.84,11.71,60,219336,20875,750,4692,20869,9100,0.3612662942271881,0.32808988764044944,1.824953445065177,1.7573033707865169,0.052514436958614054,0.04971387696709585,Home Win,5.0,0.0,1.2700000000000005,5.210000000000001,1,0,0,1,0,0
2023-2024_GW36_Liverpool_vs_Tottenham,2023-2024,2024-05-05,36.0,Liverpool,Tottenham,1,441,17894,694,295,92424,20376,287,376,24.6,228,285,598,17.0,22490,58.2,9763,8627,83.6,24379,20376,1666,506,20230,924,48244,118702,2110,2091,116,1045,101,66,90.7,10641,9656,36.53,6.92,20.55,102,346550,28764,1422,7869,28755,13756,388,18087,634,349,92824,20649,234,511,11.7,256,225,460,14.9,22167,57.2,9345,8361,85.3,24197,20649,1588,454,20484,957,46598,111380,2107,2097,60,818,61,60,91.5,11617,10630,27.71,5.45,15.32,91,326221,28529,1316,8010,28527,12260,0.33674775928297057,0.3556701030927835,1.7772087067861715,1.809278350515464,0.05163742036436794,0.05291093050257091,Home Win,4.0,2.0,1.4699999999999998,8.82,1,0,0,1,0,0
2023-2024_GW36_CrystalPal_vs_Manchester,2023-2024,2024-05-06,36.0,Crystal Palace,Manchester Utd,1,555,10943,383,170,55546,12915,178,586,69.4,255,605,353,51.8,14948,46.2,6287,5338,77.1,16754,12915,995,273,12811,506,26838,84922,1176,1161,74,554,50,48,87.3,6920,6040,20.89,4.26,11.89,52,225542,21367,797,5077,21363,9279,450,13979,523,274,75358,15785,224,601,28.6,329,513,434,35.4,17784,53.8,6943,5965,80.8,19538,15785,1202,338,15597,758,39599,91226,1479,1468,79,743,52,55,89.0,8866,7892,26.03,4.79,14.29,73,260507,23998,1025,6146,23991,9856,0.3584070796460177,0.3351749539594843,1.7566371681415929,1.8213627992633517,0.04623960522708581,0.054224193433006655,Home Win,4.0,0.0,-0.5300000000000002,-5.140000000000001,1,0,0,0,0,1
2023-2024_GW37_Fulham_vs_Manchester,2023-2024,2024-05-11,37.0,Fulham,Manchester City,1,509,13883,508,151,72675,16311,212,472,38.2,301,439,379,25.5,18414,55.6,8347,7277,80.6,20237,16311,1117,355,16183,670,36777,100538,1467,1452,79,652,67,40,88.9,7907,7028,23.08,4.61,13.13,58,290238,24318,849,5568,24316,10359,288,20210,867,415,105397,24616,286,312,31.0,158,314,545,19.7,26136,66.1,10306,9449,88.7,27758,24616,1890,484,24343,1127,58071,112270,2060,2032,65,991,67,65,94.0,13721,12895,33.13,6.95,17.97,85,394064,31414,1466,10260,31404,14348,0.35070140280561124,0.38653001464128844,1.7575150300601203,1.8433382137628112,0.0482604624360729,0.05576447303315191,Away Win,0.0,4.0,-2.34,-10.050000000000004,1,0,0,0,0,1
2023-2024_GW37_NewcastleU_vs_Brighton,2023-2024,2024-05-11,37.0,Newcastle Utd,Brighton,1,418,13650,507,243,73461,16117,192,449,53.4,281,301,424,18.8,18026,54.2,7757,6722,81.2,19852,16117,1107,380,15994,737,36585,96401,1557,1545,69,713,67,72,89.1,8623,7681,25.87,5.16,14.26,85,274265,24004,1094,6004,23996,10144,345,19020,584,269,92960,21810,206,405,5.9,254,274,429,20.3,23334,59.9,9125,8261,87.1,25029,21810,1484,384,21577,864,48884,113686,1780,1767,87,749,71,54,92.8,12473,11574,26.58,5.21,14.61,62,341060,29112,1081,6766,29106,13090,0.36162361623616235,0.3567567567567568,1.8136531365313653,1.8198198198198199,0.05399267399267399,0.045425867507886436,Draw,1.0,1.0,-0.04999999999999982,-0.7099999999999973,0,0,1,1,0,0
2023-2024_GW37_Tottenham_vs_Burnley,2023-2024,2024-05-11,37.0,Tottenham,Burnley,1,388,18087,634,349,92824,20649,234,511,11.7,256,225,460,14.9,22167,57.2,9345,8361,85.3,24197,20649,1588,454,20484,957,46598,111380,2107,2097,60,818,61,60,91.5,11617,10630,27.71,5.45,15.32,91,326221,28529,1316,8010,28527,12260,696,12244,460,240,66914,13937,180,562,61.6,284,825,326,35.6,16189,48.1,7042,6017,77.6,17959,13937,976,216,13779,727,35421,83556,1181,1162,74,549,45,49,86.8,7267,6311,19.92,3.61,11.32,49,246047,22181,819,5155,22178,9196,0.3556701030927835,0.3186046511627907,1.809278350515464,1.7604651162790699,0.05291093050257091,0.059376020908199934,Home Win,2.0,1.0,1.8400000000000003,7.789999999999999,1,0,0,0,1,0
2023-2024_GW37_Wolves_vs_CrystalPal,2023-2024,2024-05-11,37.0,Wolves,Crystal Palace,1,491,13055,519,168,71341,15484,156,572,52.5,305,480,316,34.3,17409,48.2,7016,6100,80.8,19175,15484,910,239,15352,671,36731,84649,1180,1163,67,519,47,53,89.7,8577,7694,19.55,4.03,11.18,49,255933,23487,739,4804,23483,10264,555,10943,383,170,55546,12915,178,586,69.4,255,605,353,51.8,14948,46.2,6287,5338,77.1,16754,12915,995,273,12811,506,26838,84922,1176,1161,74,554,50,48,87.3,6920,6040,20.89,4.26,11.89,52,225542,21367,797,5077,21363,9279,0.36,0.3584070796460177,1.748235294117647,1.7566371681415929,0.05139793182688625,0.04623960522708581,Away Win,1.0,3.0,-0.22999999999999954,-1.3399999999999999,1,0,0,1,0,0
2023-2024_GW37_Bournemout_vs_Brentford,2023-2024,2024-05-11,37.0,Bournemouth,Brentford,1,671,11015,513,240,66369,11899,235,492,57.1,266,581,414,44.0,14065,47.0,6214,5270,74.7,15920,11899,1074,352,11771,709,34635,83235,1314,1296,70,700,57,64,84.8,5868,4976,25.05,4.61,14.18,48,220978,20700,1033,5686,20697,8469,607,10970,363,156,56621,12551,184,605,57.5,318,677,332,37.1,14996,49.8,6432,5236,74.6,16818,12551,965,333,12416,505,29411,88492,1283,1276,102,557,55,34,84.7,6628,5616,21.16,4.18,12.37,70,225971,21227,982,5210,21224,8253,0.3246753246753247,0.3382978723404255,1.7662337662337662,1.7106382978723405,0.06436677258284158,0.04603463992707384,Away Win,1.0,2.0,0.4300000000000006,3.8900000000000006,1,0,0,1,0,0
2023-2024_GW37_Everton_vs_SheffieldU,2023-2024,2024-05-11,37.0,Everton,Sheffield Utd,1,577,9770,389,127,52160,11349,181,570,60.6,274,901,339,56.7,13704,48.1,5405,4386,73.2,15514,11349,958,284,11254,495,25904,88374,1129,1119,82,592,76,31,85.3,6091,5198,22.47,4.0,13.26,45,208537,20053,809,5283,20050,8180,694,8332,287,128,43412,9531,141,661,77.0,352,817,257,55.2,11764,39.7,4696,3739,70.6,13509,9531,701,198,9458,346,20412,71337,884,875,59,425,45,39,83.9,5357,4492,15.82,3.08,9.47,26,169894,17951,646,3830,17946,7145,0.30158730158730157,0.325,1.6944444444444444,1.6694444444444445,0.05066530194472876,0.04152664426308209,Home Win,1.0,0.0,0.9199999999999999,6.649999999999999,1,0,0,0,1,0
2023-2024_GW37_WestHam_vs_LutonTown,2023-2024,2024-05-11,37.0,West Ham,Luton Town,1,570,11184,369,168,60658,12568,165,582,59.3,307,553,305,46.8,14568,48.9,5751,4817,76.8,16373,12568,979,225,12459,556,28802,85575,1207,1192,91,518,43,58,88.1,6856,6043,20.58,3.84,11.71,60,219336,20875,750,4692,20869,9100,631,10069,480,169,59965,11048,203,561,64.8,349,814,315,52.4,13156,44.8,5431,4443,73.2,15099,11048,835,250,10911,675,29815,81352,1113,1094,73,504,55,59,85.9,5784,4969,19.71,3.53,11.24,22,201475,19655,780,4964,19650,7905,0.32808988764044944,0.31381733021077285,1.7573033707865169,1.7540983606557377,0.04971387696709585,0.06703744165259708,Home Win,3.0,1.0,0.31000000000000005,0.8699999999999974,1,0,0,0,1,0
2023-2024_GW37_Nott'hamFo_vs_Chelsea,2023-2024,2024-05-11,37.0,Nott'ham Forest,Chelsea,1,557,10217,394,155,54749,11877,148,610,56.3,304,519,325,42.5,13975,50.7,5855,4760,75.8,15679,11877,905,244,11784,601,29182,83097,1141,1123,67,566,56,49,85.9,6417,5510,20.61,3.76,11.84,53,210025,20126,785,4686,20125,8320,402,16624,543,291,84615,20039,202,514,37.9,282,361,419,22.5,21587,58.6,9060,8176,85.8,23364,20039,1351,352,19899,873,44082,109853,1615,1600,62,720,46,76,92.0,10877,10006,25.79,5.11,14.13,116,328448,27725,1039,6558,27713,12068,0.31777777777777777,0.3612662942271881,1.74,1.824953445065177,0.058823529411764705,0.052514436958614054,Away Win,2.0,3.0,-1.3500000000000005,-5.18,1,0,0,1,0,0
2023-2024_GW37_Manchester_vs_Arsenal,2023-2024,2024-05-12,37.0,Manchester Utd,Arsenal,1,450,13979,523,274,75358,15785,224,601,28.6,329,513,434,35.4,17784,53.8,6943,5965,80.8,19538,15785,1202,338,15597,758,39599,91226,1479,1468,79,743,52,55,89.0,8866,7892,26.03,4.79,14.29,73,260507,23998,1025,6146,23991,9856,499,16297,575,327,81171,19094,265,375,35.9,195,441,513,35.1,20941,54.5,8765,7809,84.6,22558,19094,1546,548,18917,821,41510,102210,2106,2088,82,926,66,58,91.3,10643,9719,31.18,5.5,17.03,104,309533,26493,1480,8560,26483,11407,0.3351749539594843,0.3230293663060278,1.8213627992633517,1.8315301391035548,0.054224193433006655,0.050377370068110695,Away Win,0.0,1.0,-0.71,-5.149999999999999,0,0,1,0,0,1
2023-2024_GW37_AstonVilla_vs_Liverpool,2023-2024,2024-05-13,37.0,Aston Villa,Liverpool,1,363,14451,490,217,78629,16133,231,419,31.7,246,380,398,21.8,17499,56.2,8273,7381,83.3,19363,16133,1160,363,15824,775,41239,95293,1451,1438,77,670,73,47,90.3,7878,7110,24.0,4.79,13.45,80,281128,23059,1010,5459,23055,9636,441,17894,694,295,92424,20376,287,376,24.6,228,285,598,17.0,22490,58.2,9763,8627,83.6,24379,20376,1666,506,20230,924,48244,118702,2110,2091,116,1045,101,66,90.7,10641,9656,36.53,6.92,20.55,102,346550,28764,1422,7869,28755,13756,0.3561643835616438,0.33674775928297057,1.7847358121330723,1.7772087067861715,0.0536295066085392,0.05163742036436794,Draw,3.0,3.0,-2.13,-12.530000000000001,1,0,0,1,0,0
2023-2024_GW34_Tottenham_vs_Manchester,2023-2024,2024-05-14,34.0,Tottenham,Manchester City,1,388,18087,634,349,92824,20649,234,511,11.7,256,225,460,14.9,22167,57.2,9345,8361,85.3,24197,20649,1588,454,20484,957,46598,111380,2107,2097,60,818,61,60,91.5,11617,10630,27.71,5.45,15.32,91,326221,28529,1316,8010,28527,12260,288,20210,867,415,105397,24616,286,312,31.0,158,314,545,19.7,26136,66.1,10306,9449,88.7,27758,24616,1890,484,24343,1127,58071,112270,2060,2032,65,991,67,65,94.0,13721,12895,33.13,6.95,17.97,85,394064,31414,1466,10260,31404,14348,0.3556701030927835,0.38653001464128844,1.809278350515464,1.8433382137628112,0.05291093050257091,0.05576447303315191,Away Win,0.0,2.0,-1.5,-5.420000000000002,1,0,0,0,0,1
2023-2024_GW34_Brighton_vs_Chelsea,2023-2024,2024-05-15,34.0,Brighton,Chelsea,1,345,19020,584,269,92960,21810,206,405,5.9,254,274,429,20.3,23334,59.9,9125,8261,87.1,25029,21810,1484,384,21577,864,48884,113686,1780,1767,87,749,71,54,92.8,12473,11574,26.58,5.21,14.61,62,341060,29112,1081,6766,29106,13090,402,16624,543,291,84615,20039,202,514,37.9,282,361,419,22.5,21587,58.6,9060,8176,85.8,23364,20039,1351,352,19899,873,44082,109853,1615,1600,62,720,46,76,92.0,10877,10006,25.79,5.11,14.13,116,328448,27725,1039,6558,27713,12068,0.3567567567567568,0.3612662942271881,1.8198198198198199,1.824953445065177,0.045425867507886436,0.052514436958614054,Away Win,1.0,2.0,0.09999999999999964,0.7899999999999991,1,0,0,1,0,0
2023-2024_GW34_Manchester_vs_NewcastleU,2023-2024,2024-05-15,34.0,Manchester Utd,Newcastle Utd,1,450,13979,523,274,75358,15785,224,601,28.6,329,513,434,35.4,17784,53.8,6943,5965,80.8,19538,15785,1202,338,15597,758,39599,91226,1479,1468,79,743,52,55,89.0,8866,7892,26.03,4.79,14.29,73,260507,23998,1025,6146,23991,9856,418,13650,507,243,73461,16117,192,449,53.4,281,301,424,18.8,18026,54.2,7757,6722,81.2,19852,16117,1107,380,15994,737,36585,96401,1557,1545,69,713,67,72,89.1,8623,7681,25.87,5.16,14.26,85,274265,24004,1094,6004,23996,10144,0.3351749539594843,0.36162361623616235,1.8213627992633517,1.8136531365313653,0.054224193433006655,0.05399267399267399,Home Win,3.0,2.0,-0.3700000000000001,0.16000000000000014,0,0,1,0,0,1
2023-2024_GW38_Liverpool_vs_Wolves,2023-2024,2024-05-19,38.0,Liverpool,Wolves,1,441,17894,694,295,92424,20376,287,376,24.6,228,285,598,17.0,22490,58.2,9763,8627,83.6,24379,20376,1666,506,20230,924,48244,118702,2110,2091,116,1045,101,66,90.7,10641,9656,36.53,6.92,20.55,102,346550,28764,1422,7869,28755,13756,491,13055,519,168,71341,15484,156,572,52.5,305,480,316,34.3,17409,48.2,7016,6100,80.8,19175,15484,910,239,15352,671,36731,84649,1180,1163,67,519,47,53,89.7,8577,7694,19.55,4.03,11.18,49,255933,23487,739,4804,23483,10264,0.33674775928297057,0.36,1.7772087067861715,1.748235294117647,0.05163742036436794,0.05139793182688625,Home Win,2.0,0.0,2.8899999999999997,16.98,1,0,0,1,0,0
2023-2024_GW38_LutonTown_vs_Fulham,2023-2024,2024-05-19,38.0,Luton Town,Fulham,1,631,10069,480,169,59965,11048,203,561,64.8,349,814,315,52.4,13156,44.8,5431,4443,73.2,15099,11048,835,250,10911,675,29815,81352,1113,1094,73,504,55,59,85.9,5784,4969,19.71,3.53,11.24,22,201475,19655,780,4964,19650,7905,509,13883,508,151,72675,16311,212,472,38.2,301,439,379,25.5,18414,55.6,8347,7277,80.6,20237,16311,1117,355,16183,670,36777,100538,1467,1452,79,652,67,40,88.9,7907,7028,23.08,4.61,13.13,58,290238,24318,849,5568,24316,10359,0.31381733021077285,0.35070140280561124,1.7540983606557377,1.7575150300601203,0.06703744165259708,0.0482604624360729,Away Win,2.0,4.0,-1.0800000000000005,-3.3699999999999974,0,1,0,1,0,0
2023-2024_GW38_Chelsea_vs_Bournemout,2023-2024,2024-05-19,38.0,Chelsea,Bournemouth,1,402,16624,543,291,84615,20039,202,514,37.9,282,361,419,22.5,21587,58.6,9060,8176,85.8,23364,20039,1351,352,19899,873,44082,109853,1615,1600,62,720,46,76,92.0,10877,10006,25.79,5.11,14.13,116,328448,27725,1039,6558,27713,12068,671,11015,513,240,66369,11899,235,492,57.1,266,581,414,44.0,14065,47.0,6214,5270,74.7,15920,11899,1074,352,11771,709,34635,83235,1314,1296,70,700,57,64,84.8,5868,4976,25.05,4.61,14.18,48,220978,20700,1033,5686,20697,8469,0.3612662942271881,0.3246753246753247,1.824953445065177,1.7662337662337662,0.052514436958614054,0.06436677258284158,Home Win,2.0,1.0,0.5,0.7399999999999984,1,0,0,1,0,0
2023-2024_GW38_Burnley_vs_Nott'hamFo,2023-2024,2024-05-19,38.0,Burnley,Nott'ham Forest,1,696,12244,460,240,66914,13937,180,562,61.6,284,825,326,35.6,16189,48.1,7042,6017,77.6,17959,13937,976,216,13779,727,35421,83556,1181,1162,74,549,45,49,86.8,7267,6311,19.92,3.61,11.32,49,246047,22181,819,5155,22178,9196,557,10217,394,155,54749,11877,148,610,56.3,304,519,325,42.5,13975,50.7,5855,4760,75.8,15679,11877,905,244,11784,601,29182,83097,1141,1123,67,566,56,49,85.9,6417,5510,20.61,3.76,11.84,53,210025,20126,785,4686,20125,8320,0.3186046511627907,0.31777777777777777,1.7604651162790699,1.74,0.059376020908199934,0.058823529411764705,Away Win,1.0,2.0,-0.1499999999999999,-0.6899999999999977,0,1,0,1,0,0
2023-2024_GW38_CrystalPal_vs_AstonVilla,2023-2024,2024-05-19,38.0,Crystal Palace,Aston Villa,1,555,10943,383,170,55546,12915,178,586,69.4,255,605,353,51.8,14948,46.2,6287,5338,77.1,16754,12915,995,273,12811,506,26838,84922,1176,1161,74,554,50,48,87.3,6920,6040,20.89,4.26,11.89,52,225542,21367,797,5077,21363,9279,363,14451,490,217,78629,16133,231,419,31.7,246,380,398,21.8,17499,56.2,8273,7381,83.3,19363,16133,1160,363,15824,775,41239,95293,1451,1438,77,670,73,47,90.3,7878,7110,24.0,4.79,13.45,80,281128,23059,1010,5459,23055,9636,0.3584070796460177,0.3561643835616438,1.7566371681415929,1.7847358121330723,0.04623960522708581,0.0536295066085392,Home Win,5.0,0.0,-0.5300000000000002,-3.1099999999999994,1,0,0,1,0,0
2023-2024_GW38_Brighton_vs_Manchester,2023-2024,2024-05-19,38.0,Brighton,Manchester Utd,1,345,19020,584,269,92960,21810,206,405,5.9,254,274,429,20.3,23334,59.9,9125,8261,87.1,25029,21810,1484,384,21577,864,48884,113686,1780,1767,87,749,71,54,92.8,12473,11574,26.58,5.21,14.61,62,341060,29112,1081,6766,29106,13090,450,13979,523,274,75358,15785,224,601,28.6,329,513,434,35.4,17784,53.8,6943,5965,80.8,19538,15785,1202,338,15597,758,39599,91226,1479,1468,79,743,52,55,89.0,8866,7892,26.03,4.79,14.29,73,260507,23998,1025,6146,23991,9856,0.3567567567567568,0.3351749539594843,1.8198198198198199,1.8213627992633517,0.045425867507886436,0.054224193433006655,Away Win,0.0,2.0,0.41999999999999993,0.5499999999999972,1,0,0,0,0,1
